User,Item,Rating
132,Pirinç Pilavı,5.0
132,Patates Kızartması,4.0
132,Bulgur Pilavı,5.0
132,Cacık,5.0
132,Çoban Salata,1.0
132,Yoğurt,5.0
132,Pırasa,1.0
132,İrmik Helvası,5.0
132,Turşu,3.0
132,Sütlaç,3.0
132,Kadayıf,1.0
132,Kola,1.0
132,Ayran,5.0
132,Fanta,1.0
132,Su,5.0
133,Mercimek Çorbası,5.0
133,Ezogelin Çorbası,5.0
133,Şehriye Çorbası,2.0
133,Yayla Çorbası,3.0
133,Kuzu Etli Çorba,0
133,Tas Kebabı,5.0
133,Kuzu Şiş,5.0
133,Kabak Graten,0
133,Kabak Dolması,3.0
133,Köfte,5.0
133,Tavuk Biftek,5.0
133,Tavuk Sote,4.0
133,Karnıyarık,5.0
133,Kuru Fasulye,3.0
133,Patlıcan Musakka,0
133,Bezelye,0
133,Tavuk Kanat,3.0
133,Nohut,3.0
133,Türlü,2.0
133,Ispanak,4.0
133,Taze Fasulye,5.0
133,Bamya,3.0
133,Dana Rosto,0
133,Pirinç Pilavı,5.0
133,Patates Kızartması,5.0
133,Bulgur Pilavı,3.0
133,Cacık,5.0
133,Çoban Salata,5.0
133,Yoğurt,4.0
133,Pırasa,1.0
133,İrmik Helvası,5.0
133,Turşu,5.0
133,Sütlaç,5.0
133,Kadayıf,5.0
133,Kola,5.0
133,Ayran,5.0
133,Fanta,5.0
133,Su,5.0
134,Mercimek Çorbası,5.0
134,Ezogelin Çorbası,2.0
134,Şehriye Çorbası,3.0
134,Yayla Çorbası,3.0
134,Kuzu Etli Çorba,3.0
134,Tas Kebabı,5.0
134,Kuzu Şiş,5.0
134,Kabak Graten,5.0
134,Kabak Dolması,1.0
134,Köfte,3.0
134,Tavuk Biftek,3.0
134,Tavuk Sote,3.0
134,Karnıyarık,1.0
134,Kuru Fasulye,5.0
134,Patlıcan Musakka,3.0
134,Bezelye,0
134,Tavuk Kanat,3.0
134,Nohut,3.0
134,Türlü,0
134,Ispanak,3.0
134,Taze Fasulye,5.0
134,Bamya,0
134,Dana Rosto,0
134,Pirinç Pilavı,5.0
134,Patates Kızartması,4.0
134,Bulgur Pilavı,5.0
134,Cacık,5.0
134,Çoban Salata,5.0
134,Yoğurt,5.0
134,Pırasa,2.0
134,İrmik Helvası,5.0
134,Turşu,5.0
134,Sütlaç,3.0
134,Kadayıf,5.0
134,Kola,4.0
134,Ayran,4.0
134,Fanta,4.0
134,Su,5.0
135,Mercimek Çorbası,5.0
135,Ezogelin Çorbası,2.0
135,Şehriye Çorbası,3.0
135,Yayla Çorbası,3.0
135,Kuzu Etli Çorba,3.0
135,Tas Kebabı,5.0
135,Kuzu Şiş,5.0
135,Kabak Graten,5.0
135,Kabak Dolması,1.0
135,Köfte,3.0
135,Tavuk Biftek,3.0
135,Tavuk Sote,3.0
135,Karnıyarık,1.0
135,Kuru Fasulye,5.0
135,Patlıcan Musakka,3.0
135,Bezelye,0
135,Tavuk Kanat,3.0
135,Nohut,3.0
135,Türlü,0
135,Ispanak,3.0
135,Taze Fasulye,5.0
135,Bamya,0
135,Dana Rosto,0
135,Pirinç Pilavı,5.0
135,Patates Kızartması,4.0
135,Bulgur Pilavı,5.0
135,Cacık,5.0
135,Çoban Salata,5.0
135,Yoğurt,5.0
135,Pırasa,2.0
135,İrmik Helvası,5.0
135,Turşu,5.0
135,Sütlaç,3.0
135,Kadayıf,5.0
135,Kola,4.0
135,Ayran,4.0
135,Fanta,4.0
135,Su,5.0
136,Mercimek Çorbası,5.0
136,Ezogelin Çorbası,2.0
136,Şehriye Çorbası,3.0
136,Yayla Çorbası,3.0
136,Kuzu Etli Çorba,3.0
136,Tas Kebabı,5.0
136,Kuzu Şiş,5.0
136,Kabak Graten,5.0
136,Kabak Dolması,1.0
136,Köfte,3.0
136,Tavuk Biftek,3.0
136,Tavuk Sote,3.0
136,Karnıyarık,1.0
136,Kuru Fasulye,5.0
136,Patlıcan Musakka,3.0
136,Bezelye,0
136,Tavuk Kanat,3.0
136,Nohut,3.0
136,Türlü,0
136,Ispanak,3.0
136,Taze Fasulye,5.0
136,Bamya,0
136,Dana Rosto,0
136,Pirinç Pilavı,5.0
136,Patates Kızartması,4.0
136,Bulgur Pilavı,5.0
136,Cacık,5.0
136,Çoban Salata,5.0
136,Yoğurt,5.0
136,Pırasa,2.0
136,İrmik Helvası,5.0
136,Turşu,5.0
136,Sütlaç,3.0
136,Kadayıf,5.0
136,Kola,4.0
136,Ayran,4.0
136,Fanta,4.0
136,Su,5.0
137,Mercimek Çorbası,4.0
137,Ezogelin Çorbası,3.0
137,Şehriye Çorbası,1.0
137,Yayla Çorbası,3.0
137,Kuzu Etli Çorba,2.0
137,Tas Kebabı,4.0
137,Kuzu Şiş,5.0
137,Kabak Graten,0
137,Kabak Dolması,0
137,Köfte,4.0
137,Tavuk Biftek,4.0
137,Tavuk Sote,2.0
137,Karnıyarık,3.0
137,Kuru Fasulye,3.0
137,Patlıcan Musakka,3.0
137,Bezelye,2.0
137,Tavuk Kanat,5.0
137,Nohut,5.0
137,Türlü,2.0
137,Ispanak,3.0
137,Taze Fasulye,3.0
137,Bamya,3.0
137,Dana Rosto,5.0
137,Pirinç Pilavı,5.0
137,Patates Kızartması,5.0
137,Bulgur Pilavı,4.0
137,Cacık,5.0
137,Çoban Salata,5.0
137,Yoğurt,5.0
137,Pırasa,2.0
137,İrmik Helvası,3.0
137,Turşu,3.0
137,Sütlaç,4.0
137,Kadayıf,4.0
137,Kola,4.0
137,Ayran,4.0
137,Fanta,4.0
137,Su,5.0
138,Mercimek Çorbası,5.0
138,Ezogelin Çorbası,4.0
138,Şehriye Çorbası,3.0
138,Yayla Çorbası,4.0
138,Kuzu Etli Çorba,2.0
138,Tas Kebabı,5.0
138,Kuzu Şiş,5.0
138,Kabak Graten,2.0
138,Kabak Dolması,1.0
138,Köfte,5.0
138,Tavuk Biftek,5.0
138,Tavuk Sote,4.0
138,Karnıyarık,4.0
138,Kuru Fasulye,5.0
138,Patlıcan Musakka,3.0
138,Bezelye,2.0
138,Tavuk Kanat,5.0
138,Nohut,5.0
138,Türlü,3.0
138,Ispanak,2.0
138,Taze Fasulye,2.0
138,Bamya,5.0
138,Dana Rosto,3.0
138,Pirinç Pilavı,5.0
138,Patates Kızartması,3.0
138,Bulgur Pilavı,4.0
138,Cacık,5.0
138,Çoban Salata,5.0
138,Yoğurt,5.0
138,Pırasa,3.0
138,İrmik Helvası,3.0
138,Turşu,5.0
138,Sütlaç,5.0
138,Kadayıf,5.0
138,Kola,1.0
138,Ayran,5.0
138,Fanta,4.0
138,Su,5.0
139,Mercimek Çorbası,5.0
139,Ezogelin Çorbası,5.0
139,Şehriye Çorbası,4.0
139,Yayla Çorbası,5.0
139,Kuzu Etli Çorba,5.0
139,Tas Kebabı,4.0
139,Kuzu Şiş,4.0
139,Kabak Graten,4.0
139,Kabak Dolması,4.0
139,Köfte,5.0
139,Tavuk Biftek,5.0
139,Tavuk Sote,5.0
139,Karnıyarık,5.0
139,Kuru Fasulye,5.0
139,Patlıcan Musakka,4.0
139,Bezelye,4.0
139,Tavuk Kanat,5.0
139,Nohut,4.0
139,Türlü,4.0
139,Ispanak,3.0
139,Taze Fasulye,5.0
139,Bamya,4.0
139,Dana Rosto,5.0
139,Pirinç Pilavı,5.0
139,Patates Kızartması,5.0
139,Bulgur Pilavı,4.0
139,Cacık,5.0
139,Çoban Salata,5.0
139,Yoğurt,5.0
139,Pırasa,3.0
139,İrmik Helvası,5.0
139,Turşu,5.0
139,Sütlaç,5.0
139,Kadayıf,5.0
139,Kola,2.0
139,Ayran,5.0
139,Fanta,2.0
139,Su,5.0
140,Mercimek Çorbası,4.0
140,Ezogelin Çorbası,3.0
140,Şehriye Çorbası,4.0
140,Yayla Çorbası,5.0
140,Kuzu Etli Çorba,0
140,Tas Kebabı,2.0
140,Kuzu Şiş,5.0
140,Kabak Graten,0
140,Kabak Dolması,0
140,Köfte,4.0
140,Tavuk Biftek,4.0
140,Tavuk Sote,5.0
140,Karnıyarık,0
140,Kuru Fasulye,4.0
140,Patlıcan Musakka,1.0
140,Bezelye,3.0
140,Tavuk Kanat,4.0
140,Nohut,3.0
140,Türlü,1.0
140,Ispanak,0
140,Taze Fasulye,3.0
140,Bamya,0
140,Dana Rosto,5.0
140,Pirinç Pilavı,5.0
140,Patates Kızartması,5.0
140,Bulgur Pilavı,5.0
140,Cacık,2.0
140,Çoban Salata,3.0
140,Yoğurt,4.0
140,Pırasa,0
140,İrmik Helvası,5.0
140,Turşu,3.0
140,Sütlaç,5.0
140,Kadayıf,5.0
140,Kola,2.0
140,Ayran,4.0
140,Fanta,3.0
140,Su,5.0
141,Mercimek Çorbası,5.0
141,Ezogelin Çorbası,5.0
141,Şehriye Çorbası,5.0
141,Yayla Çorbası,1.0
141,Kuzu Etli Çorba,0
141,Tas Kebabı,2.0
141,Kuzu Şiş,2.0
141,Kabak Graten,0
141,Kabak Dolması,3.0
141,Köfte,2.0
141,Tavuk Biftek,5.0
141,Tavuk Sote,5.0
141,Karnıyarık,1.0
141,Kuru Fasulye,3.0
141,Patlıcan Musakka,3.0
141,Bezelye,3.0
141,Tavuk Kanat,5.0
141,Nohut,5.0
141,Türlü,3.0
141,Ispanak,5.0
141,Taze Fasulye,5.0
141,Bamya,1.0
141,Dana Rosto,3.0
141,Pirinç Pilavı,5.0
141,Patates Kızartması,5.0
141,Bulgur Pilavı,3.0
141,Cacık,2.0
141,Çoban Salata,5.0
141,Yoğurt,3.0
141,Pırasa,5.0
141,İrmik Helvası,5.0
141,Turşu,5.0
141,Sütlaç,3.0
141,Kadayıf,5.0
141,Kola,5.0
141,Ayran,3.0
141,Fanta,5.0
141,Su,5.0
142,Mercimek Çorbası,4.0
142,Ezogelin Çorbası,4.0
142,Şehriye Çorbası,4.0
142,Yayla Çorbası,4.0
142,Kuzu Etli Çorba,0
142,Tas Kebabı,2.0
142,Kuzu Şiş,4.0
142,Kabak Graten,1.0
142,Kabak Dolması,1.0
142,Köfte,5.0
142,Tavuk Biftek,5.0
142,Tavuk Sote,5.0
142,Karnıyarık,4.0
142,Kuru Fasulye,5.0
142,Patlıcan Musakka,4.0
142,Bezelye,2.0
142,Tavuk Kanat,3.0
142,Nohut,3.0
142,Türlü,1.0
142,Ispanak,1.0
142,Taze Fasulye,4.0
142,Bamya,0
142,Dana Rosto,5.0
142,Pirinç Pilavı,5.0
142,Patates Kızartması,5.0
142,Bulgur Pilavı,5.0
142,Cacık,5.0
142,Çoban Salata,5.0
142,Yoğurt,4.0
142,Pırasa,0
142,İrmik Helvası,5.0
142,Turşu,5.0
142,Sütlaç,5.0
142,Kadayıf,5.0
142,Kola,3.0
142,Ayran,3.0
142,Fanta,2.0
142,Su,5.0
143,Mercimek Çorbası,5.0
143,Ezogelin Çorbası,5.0
143,Şehriye Çorbası,4.0
143,Yayla Çorbası,5.0
143,Kuzu Etli Çorba,5.0
143,Tas Kebabı,5.0
143,Kuzu Şiş,3.0
143,Kabak Graten,4.0
143,Kabak Dolması,5.0
143,Köfte,3.0
143,Tavuk Biftek,3.0
143,Tavuk Sote,1.0
143,Karnıyarık,2.0
143,Kuru Fasulye,4.0
143,Patlıcan Musakka,3.0
143,Bezelye,3.0
143,Tavuk Kanat,2.0
143,Nohut,2.0
143,Türlü,5.0
143,Ispanak,4.0
143,Taze Fasulye,4.0
143,Bamya,0
143,Dana Rosto,1.0
143,Pirinç Pilavı,5.0
143,Patates Kızartması,5.0
143,Bulgur Pilavı,5.0
143,Cacık,5.0
143,Çoban Salata,5.0
143,Yoğurt,5.0
143,Pırasa,3.0
143,İrmik Helvası,5.0
143,Turşu,1.0
143,Sütlaç,2.0
143,Kadayıf,2.0
143,Kola,3.0
143,Ayran,5.0
143,Fanta,2.0
143,Su,1.0
144,Mercimek Çorbası,5.0
144,Ezogelin Çorbası,5.0
144,Şehriye Çorbası,5.0
144,Yayla Çorbası,5.0
144,Kuzu Etli Çorba,5.0
144,Tas Kebabı,5.0
144,Kuzu Şiş,5.0
144,Kabak Graten,5.0
144,Kabak Dolması,5.0
144,Köfte,5.0
144,Tavuk Biftek,5.0
144,Tavuk Sote,5.0
144,Karnıyarık,5.0
144,Kuru Fasulye,5.0
144,Patlıcan Musakka,5.0
144,Bezelye,5.0
144,Tavuk Kanat,5.0
144,Nohut,5.0
144,Türlü,5.0
144,Ispanak,5.0
144,Taze Fasulye,5.0
144,Bamya,1.0
144,Dana Rosto,5.0
144,Pirinç Pilavı,5.0
144,Patates Kızartması,5.0
144,Bulgur Pilavı,5.0
144,Cacık,5.0
144,Çoban Salata,5.0
144,Yoğurt,5.0
144,Pırasa,5.0
144,İrmik Helvası,5.0
144,Turşu,5.0
144,Sütlaç,5.0
144,Kadayıf,5.0
144,Kola,5.0
144,Ayran,5.0
144,Fanta,5.0
144,Su,5.0
145,Mercimek Çorbası,4.0
145,Ezogelin Çorbası,5.0
145,Şehriye Çorbası,3.0
145,Yayla Çorbası,2.0
145,Kuzu Etli Çorba,4.0
145,Tas Kebabı,4.0
145,Kuzu Şiş,4.0
145,Kabak Graten,0
145,Kabak Dolması,3.0
145,Köfte,5.0
145,Tavuk Biftek,0
145,Tavuk Sote,4.0
145,Karnıyarık,5.0
145,Kuru Fasulye,5.0
145,Patlıcan Musakka,5.0
145,Bezelye,5.0
145,Tavuk Kanat,5.0
145,Nohut,5.0
145,Türlü,4.0
145,Ispanak,5.0
145,Taze Fasulye,4.0
145,Bamya,5.0
145,Dana Rosto,5.0
145,Pirinç Pilavı,4.0
145,Patates Kızartması,4.0
145,Bulgur Pilavı,5.0
145,Cacık,5.0
145,Çoban Salata,4.0
145,Yoğurt,4.0
145,Pırasa,5.0
145,İrmik Helvası,3.0
145,Turşu,4.0
145,Sütlaç,5.0
145,Kadayıf,4.0
145,Kola,3.0
145,Ayran,4.0
145,Fanta,4.0
145,Su,5.0
146,Mercimek Çorbası,5.0
146,Ezogelin Çorbası,4.0
146,Şehriye Çorbası,3.0
146,Yayla Çorbası,2.0
146,Kuzu Etli Çorba,5.0
146,Tas Kebabı,5.0
146,Kuzu Şiş,5.0
146,Kabak Graten,0
146,Kabak Dolması,3.0
146,Köfte,4.0
146,Tavuk Biftek,4.0
146,Tavuk Sote,4.0
146,Karnıyarık,4.0
146,Kuru Fasulye,4.0
146,Patlıcan Musakka,4.0
146,Bezelye,3.0
146,Tavuk Kanat,4.0
146,Nohut,3.0
146,Türlü,3.0
146,Ispanak,2.0
146,Taze Fasulye,2.0
146,Bamya,1.0
146,Dana Rosto,4.0
146,Pirinç Pilavı,5.0
146,Patates Kızartması,5.0
146,Bulgur Pilavı,3.0
146,Cacık,5.0
146,Çoban Salata,4.0
146,Yoğurt,5.0
146,Pırasa,1.0
146,İrmik Helvası,4.0
146,Turşu,5.0
146,Sütlaç,4.0
146,Kadayıf,5.0
146,Kola,5.0
146,Ayran,5.0
146,Fanta,5.0
146,Su,5.0
147,Mercimek Çorbası,5.0
147,Ezogelin Çorbası,3.0
147,Şehriye Çorbası,3.0
147,Yayla Çorbası,4.0
147,Kuzu Etli Çorba,3.0
147,Tas Kebabı,3.0
147,Kuzu Şiş,3.0
147,Kabak Graten,3.0
147,Kabak Dolması,4.0
147,Köfte,4.0
147,Tavuk Biftek,4.0
147,Tavuk Sote,4.0
147,Karnıyarık,4.0
147,Kuru Fasulye,4.0
147,Patlıcan Musakka,3.0
147,Bezelye,3.0
147,Tavuk Kanat,4.0
147,Nohut,3.0
147,Türlü,3.0
147,Ispanak,3.0
147,Taze Fasulye,3.0
147,Bamya,3.0
147,Dana Rosto,3.0
147,Pirinç Pilavı,3.0
147,Patates Kızartması,3.0
147,Bulgur Pilavı,4.0
147,Cacık,4.0
147,Çoban Salata,4.0
147,Yoğurt,4.0
147,Pırasa,3.0
147,İrmik Helvası,3.0
147,Turşu,3.0
147,Sütlaç,3.0
147,Kadayıf,3.0
147,Kola,1.0
147,Ayran,4.0
147,Fanta,3.0
147,Su,5.0
148,Mercimek Çorbası,4.0
148,Ezogelin Çorbası,4.0
148,Şehriye Çorbası,4.0
148,Yayla Çorbası,4.0
148,Kuzu Etli Çorba,3.0
148,Tas Kebabı,5.0
148,Kuzu Şiş,5.0
148,Kabak Graten,4.0
148,Kabak Dolması,3.0
148,Köfte,4.0
148,Tavuk Biftek,4.0
148,Tavuk Sote,4.0
148,Karnıyarık,4.0
148,Kuru Fasulye,3.0
148,Patlıcan Musakka,4.0
148,Bezelye,3.0
148,Tavuk Kanat,4.0
148,Nohut,2.0
148,Türlü,2.0
148,Ispanak,1.0
148,Taze Fasulye,2.0
148,Bamya,1.0
148,Dana Rosto,5.0
148,Pirinç Pilavı,4.0
148,Patates Kızartması,5.0
148,Bulgur Pilavı,5.0
148,Cacık,5.0
148,Çoban Salata,5.0
148,Yoğurt,4.0
148,Pırasa,2.0
148,İrmik Helvası,3.0
148,Turşu,2.0
148,Sütlaç,3.0
148,Kadayıf,3.0
148,Kola,5.0
148,Ayran,3.0
148,Fanta,3.0
148,Su,3.0
149,Mercimek Çorbası,5.0
149,Ezogelin Çorbası,4.0
149,Şehriye Çorbası,1.0
149,Yayla Çorbası,3.0
149,Kuzu Etli Çorba,4.0
149,Tas Kebabı,4.0
149,Kuzu Şiş,5.0
149,Kabak Graten,3.0
149,Kabak Dolması,4.0
149,Köfte,5.0
149,Tavuk Biftek,3.0
149,Tavuk Sote,3.0
149,Karnıyarık,5.0
149,Kuru Fasulye,5.0
149,Patlıcan Musakka,5.0
149,Bezelye,2.0
149,Tavuk Kanat,5.0
149,Nohut,5.0
149,Türlü,4.0
149,Ispanak,3.0
149,Taze Fasulye,3.0
149,Bamya,5.0
149,Dana Rosto,3.0
149,Pirinç Pilavı,5.0
149,Patates Kızartması,4.0
149,Bulgur Pilavı,5.0
149,Cacık,5.0
149,Çoban Salata,5.0
149,Yoğurt,5.0
149,Pırasa,2.0
149,İrmik Helvası,4.0
149,Turşu,5.0
149,Sütlaç,5.0
149,Kadayıf,5.0
149,Kola,1.0
149,Ayran,5.0
149,Fanta,1.0
149,Su,5.0
150,Mercimek Çorbası,5.0
150,Ezogelin Çorbası,4.0
150,Şehriye Çorbası,5.0
150,Yayla Çorbası,3.0
150,Kuzu Etli Çorba,0
150,Tas Kebabı,0
150,Kuzu Şiş,3.0
150,Kabak Graten,0
150,Kabak Dolması,5.0
150,Köfte,3.0
150,Tavuk Biftek,2.0
150,Tavuk Sote,5.0
150,Karnıyarık,5.0
150,Kuru Fasulye,4.0
150,Patlıcan Musakka,4.0
150,Bezelye,3.0
150,Tavuk Kanat,5.0
150,Nohut,1.0
150,Türlü,2.0
150,Ispanak,2.0
150,Taze Fasulye,3.0
150,Bamya,4.0
150,Dana Rosto,4.0
150,Pirinç Pilavı,3.0
150,Patates Kızartması,2.0
150,Bulgur Pilavı,3.0
150,Cacık,4.0
150,Çoban Salata,4.0
150,Yoğurt,3.0
150,Pırasa,1.0
150,İrmik Helvası,5.0
150,Turşu,5.0
150,Sütlaç,2.0
150,Kadayıf,4.0
150,Kola,5.0
150,Ayran,4.0
150,Fanta,4.0
150,Su,2.0
151,Mercimek Çorbası,5.0
151,Ezogelin Çorbası,3.0
151,Şehriye Çorbası,3.0
151,Yayla Çorbası,4.0
151,Kuzu Etli Çorba,3.0
151,Tas Kebabı,3.0
151,Kuzu Şiş,3.0
151,Kabak Graten,3.0
151,Kabak Dolması,4.0
151,Köfte,4.0
151,Tavuk Biftek,4.0
151,Tavuk Sote,4.0
151,Karnıyarık,4.0
151,Kuru Fasulye,4.0
151,Patlıcan Musakka,3.0
151,Bezelye,3.0
151,Tavuk Kanat,4.0
151,Nohut,3.0
151,Türlü,3.0
151,Ispanak,3.0
151,Taze Fasulye,3.0
151,Bamya,3.0
151,Dana Rosto,3.0
151,Pirinç Pilavı,3.0
151,Patates Kızartması,3.0
151,Bulgur Pilavı,4.0
151,Cacık,4.0
151,Çoban Salata,4.0
151,Yoğurt,4.0
151,Pırasa,3.0
151,İrmik Helvası,3.0
151,Turşu,3.0
151,Sütlaç,3.0
151,Kadayıf,3.0
151,Kola,1.0
151,Ayran,4.0
151,Fanta,3.0
151,Su,5.0
152,Mercimek Çorbası,5.0
152,Ezogelin Çorbası,5.0
152,Şehriye Çorbası,5.0
152,Yayla Çorbası,5.0
152,Kuzu Etli Çorba,0
152,Tas Kebabı,5.0
152,Kuzu Şiş,4.0
152,Kabak Graten,2.0
152,Kabak Dolması,3.0
152,Köfte,5.0
152,Tavuk Biftek,5.0
152,Tavuk Sote,5.0
152,Karnıyarık,4.0
152,Kuru Fasulye,5.0
152,Patlıcan Musakka,5.0
152,Bezelye,3.0
152,Tavuk Kanat,5.0
152,Nohut,4.0
152,Türlü,2.0
152,Ispanak,5.0
152,Taze Fasulye,5.0
152,Bamya,5.0
152,Dana Rosto,3.0
152,Pirinç Pilavı,5.0
152,Patates Kızartması,5.0
152,Bulgur Pilavı,5.0
152,Cacık,5.0
152,Çoban Salata,5.0
152,Yoğurt,5.0
152,Pırasa,5.0
152,İrmik Helvası,4.0
152,Turşu,5.0
152,Sütlaç,3.0
152,Kadayıf,2.0
152,Kola,1.0
152,Ayran,5.0
152,Fanta,3.0
152,Su,5.0
153,Mercimek Çorbası,5.0
153,Ezogelin Çorbası,5.0
153,Şehriye Çorbası,2.0
153,Yayla Çorbası,5.0
153,Kuzu Etli Çorba,5.0
153,Tas Kebabı,4.0
153,Kuzu Şiş,5.0
153,Kabak Graten,2.0
153,Kabak Dolması,4.0
153,Köfte,5.0
153,Tavuk Biftek,5.0
153,Tavuk Sote,5.0
153,Karnıyarık,5.0
153,Kuru Fasulye,5.0
153,Patlıcan Musakka,5.0
153,Bezelye,4.0
153,Tavuk Kanat,5.0
153,Nohut,3.0
153,Türlü,3.0
153,Ispanak,4.0
153,Taze Fasulye,3.0
153,Bamya,5.0
153,Dana Rosto,3.0
153,Pirinç Pilavı,5.0
153,Patates Kızartması,5.0
153,Bulgur Pilavı,5.0
153,Cacık,5.0
153,Çoban Salata,5.0
153,Yoğurt,5.0
153,Pırasa,4.0
153,İrmik Helvası,5.0
153,Turşu,5.0
153,Sütlaç,5.0
153,Kadayıf,5.0
153,Kola,2.0
153,Ayran,5.0
153,Fanta,3.0
153,Su,5.0
154,Mercimek Çorbası,3.0
154,Ezogelin Çorbası,3.0
154,Şehriye Çorbası,2.0
154,Yayla Çorbası,2.0
154,Kuzu Etli Çorba,1.0
154,Tas Kebabı,5.0
154,Kuzu Şiş,1.0
154,Kabak Graten,4.0
154,Kabak Dolması,5.0
154,Köfte,5.0
154,Tavuk Biftek,3.0
154,Tavuk Sote,3.0
154,Karnıyarık,2.0
154,Kuru Fasulye,2.0
154,Patlıcan Musakka,5.0
154,Bezelye,5.0
154,Tavuk Kanat,5.0
154,Nohut,3.0
154,Türlü,3.0
154,Ispanak,3.0
154,Taze Fasulye,4.0
154,Bamya,1.0
154,Dana Rosto,5.0
154,Pirinç Pilavı,4.0
154,Patates Kızartması,5.0
154,Bulgur Pilavı,4.0
154,Cacık,5.0
154,Çoban Salata,5.0
154,Yoğurt,5.0
154,Pırasa,3.0
154,İrmik Helvası,2.0
154,Turşu,5.0
154,Sütlaç,3.0
154,Kadayıf,3.0
154,Kola,1.0
154,Ayran,5.0
154,Fanta,1.0
154,Su,5.0
155,Mercimek Çorbası,5.0
155,Ezogelin Çorbası,4.0
155,Şehriye Çorbası,4.0
155,Yayla Çorbası,5.0
155,Kuzu Etli Çorba,2.0
155,Tas Kebabı,5.0
155,Kuzu Şiş,2.0
155,Kabak Graten,4.0
155,Kabak Dolması,1.0
155,Köfte,5.0
155,Tavuk Biftek,4.0
155,Tavuk Sote,5.0
155,Karnıyarık,3.0
155,Kuru Fasulye,5.0
155,Patlıcan Musakka,3.0
155,Bezelye,1.0
155,Tavuk Kanat,4.0
155,Nohut,5.0
155,Türlü,1.0
155,Ispanak,3.0
155,Taze Fasulye,3.0
155,Bamya,3.0
155,Dana Rosto,5.0
155,Pirinç Pilavı,5.0
155,Patates Kızartması,4.0
155,Bulgur Pilavı,4.0
155,Cacık,3.0
155,Çoban Salata,2.0
155,Yoğurt,3.0
155,Pırasa,1.0
155,İrmik Helvası,4.0
155,Turşu,5.0
155,Sütlaç,4.0
155,Kadayıf,5.0
155,Kola,5.0
155,Ayran,3.0
155,Fanta,3.0
155,Su,2.0
156,Mercimek Çorbası,5.0
156,Ezogelin Çorbası,5.0
156,Şehriye Çorbası,5.0
156,Yayla Çorbası,0
156,Kuzu Etli Çorba,0
156,Tas Kebabı,4.0
156,Kuzu Şiş,3.0
156,Kabak Graten,0
156,Kabak Dolması,2.0
156,Köfte,4.0
156,Tavuk Biftek,2.0
156,Tavuk Sote,2.0
156,Karnıyarık,2.0
156,Kuru Fasulye,5.0
156,Patlıcan Musakka,1.0
156,Bezelye,5.0
156,Tavuk Kanat,2.0
156,Nohut,5.0
156,Türlü,0
156,Ispanak,4.0
156,Taze Fasulye,5.0
156,Bamya,3.0
156,Dana Rosto,1.0
156,Pirinç Pilavı,5.0
156,Patates Kızartması,5.0
156,Bulgur Pilavı,5.0
156,Cacık,5.0
156,Çoban Salata,5.0
156,Yoğurt,5.0
156,Pırasa,2.0
156,İrmik Helvası,5.0
156,Turşu,5.0
156,Sütlaç,5.0
156,Kadayıf,5.0
156,Kola,1.0
156,Ayran,5.0
156,Fanta,2.0
156,Su,5.0
157,Mercimek Çorbası,5.0
157,Ezogelin Çorbası,2.0
157,Şehriye Çorbası,3.0
157,Yayla Çorbası,4.0
157,Kuzu Etli Çorba,5.0
157,Tas Kebabı,5.0
157,Kuzu Şiş,5.0
157,Kabak Graten,3.0
157,Kabak Dolması,3.0
157,Köfte,5.0
157,Tavuk Biftek,5.0
157,Tavuk Sote,5.0
157,Karnıyarık,5.0
157,Kuru Fasulye,4.0
157,Patlıcan Musakka,4.0
157,Bezelye,2.0
157,Tavuk Kanat,5.0
157,Nohut,2.0
157,Türlü,3.0
157,Ispanak,2.0
157,Taze Fasulye,2.0
157,Bamya,3.0
157,Dana Rosto,5.0
157,Pirinç Pilavı,5.0
157,Patates Kızartması,5.0
157,Bulgur Pilavı,4.0
157,Cacık,4.0
157,Çoban Salata,4.0
157,Yoğurt,5.0
157,Pırasa,3.0
157,İrmik Helvası,3.0
157,Turşu,4.0
157,Sütlaç,5.0
157,Kadayıf,3.0
157,Kola,3.0
157,Ayran,5.0
157,Fanta,3.0
157,Su,5.0
158,Mercimek Çorbası,5.0
158,Ezogelin Çorbası,4.0
158,Şehriye Çorbası,3.0
158,Yayla Çorbası,4.0
158,Kuzu Etli Çorba,1.0
158,Tas Kebabı,3.0
158,Kuzu Şiş,5.0
158,Kabak Graten,5.0
158,Kabak Dolması,5.0
158,Köfte,5.0
158,Tavuk Biftek,5.0
158,Tavuk Sote,5.0
158,Karnıyarık,4.0
158,Kuru Fasulye,4.0
158,Patlıcan Musakka,3.0
158,Bezelye,5.0
158,Tavuk Kanat,5.0
158,Nohut,3.0
158,Türlü,2.0
158,Ispanak,4.0
158,Taze Fasulye,5.0
158,Bamya,1.0
158,Dana Rosto,3.0
158,Pirinç Pilavı,4.0
158,Patates Kızartması,5.0
158,Bulgur Pilavı,3.0
158,Cacık,5.0
158,Çoban Salata,3.0
158,Yoğurt,5.0
158,Pırasa,4.0
158,İrmik Helvası,4.0
158,Turşu,5.0
158,Sütlaç,4.0
158,Kadayıf,4.0
158,Kola,4.0
158,Ayran,4.0
158,Fanta,2.0
158,Su,5.0
159,Mercimek Çorbası,5.0
159,Ezogelin Çorbası,4.0
159,Şehriye Çorbası,4.0
159,Yayla Çorbası,5.0
159,Kuzu Etli Çorba,5.0
159,Tas Kebabı,4.0
